offer,date,revenue,sale_amount,coupon_code,geo
1204,08/23/2025,4.9,98.09,dg24,uae
910,08/24/2025,16.85,105.29,97c,no-geo
910,08/24/2025,7.41,46.29,cnl,no-geo
910,08/23/2025,11.31,70.69,fxn,no-geo
910,08/23/2025,11.31,70.69,fxn,no-geo
910,08/23/2025,36.8,230.0,df5,no-geo
910,08/24/2025,15.28,305.5,fxn,no-geo
910,08/24/2025,15.28,305.5,fxn,no-geo
910,08/24/2025,2.45,49.05,df5,no-geo
910,08/24/2025,4.07,81.34,ost,no-geo
910,08/24/2025,3.64,72.77,dd44,no-geo
910,08/24/2025,10.37,207.37,ck,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,6.22,124.35,fxn,no-geo
910,08/23/2025,4.2,84.04,df5,no-geo
910,08/23/2025,4.2,84.04,df5,no-geo
910,08/23/2025,4.2,84.04,df5,no-geo
910,08/23/2025,4.2,84.04,df5,no-geo
910,08/23/2025,4.2,84.04,df5,no-geo
910,08/23/2025,4.2,84.04,df5,no-geo
910,08/23/2025,8.18,163.58,cnl,no-geo
910,08/23/2025,8.18,163.58,cnl,no-geo
910,08/23/2025,8.12,162.47,97c,no-geo
910,08/23/2025,8.12,162.47,97c,no-geo
910,08/23/2025,1.68,33.61,ost,no-geo
910,08/23/2025,1.68,33.61,ost,no-geo
910,08/23/2025,7.03,140.59,tnmw,no-geo
910,08/23/2025,6.42,128.36,dd22,no-geo
1183,08/23/2025,32.37,462.46,Alc4,uae
1183,08/23/2025,12.76,182.23,NNN,ksa
1183,08/23/2025,11.05,157.85,Ck22,kwt
1183,08/23/2025,12.45,177.83,W112,uae
1183,08/23/2025,4.62,66.02,CK22,kwt
1183,08/23/2025,8.03,114.72,CR7,ksa
1183,08/23/2025,7.31,73.06,CK22,kwt
1183,08/23/2025,23.06,329.49,W27,kwt
1183,08/23/2025,16.59,237.03,Waf,qtr
1183,08/23/2025,12.1,120.98,W112,uae
1183,08/23/2025,7.42,106.05,W75,ksa
1183,08/23/2025,5.08,72.6,q21,uae
1183,08/23/2025,8.17,116.77,Ck22,kwt
1183,08/24/2025,4.92,49.23,Jhn10,ksa
1183,08/24/2025,16.01,228.66,W112,uae
1183,08/24/2025,5.42,77.42,q21,uae
1215,08/23/2025,3.55,35.46,RY,ksa
1215,08/23/2025,8.65,86.48,ZF,ksa
1215,08/23/2025,2.97,29.67,R13,ksa
1215,08/23/2025,0.82,8.18,RY,ksa
1215,08/23/2025,1.36,13.62,ZF,ksa
1215,08/23/2025,10.64,106.44,ZF,ksa
1215,08/23/2025,2.9,29.0,ZF,ksa
1256,08/23/2025,1.03,10.32,LEAP,no-geo
1256,08/23/2025,0.43,4.3,SAHS,no-geo
1256,08/23/2025,0.43,4.3,SAHS,no-geo
1256,08/23/2025,0.43,4.3,SAHS,no-geo
1256,08/23/2025,0.58,5.82,SAHS,no-geo
1256,08/23/2025,1.29,12.9,SAHS,no-geo
1256,08/23/2025,0.86,8.6,SAHS,no-geo
1256,08/23/2025,4.21,42.15,SAHS,no-geo
1256,08/23/2025,1.5,14.99,SAHS15,no-geo
1256,08/23/2025,2.75,27.52,SAHS,no-geo
1334,08/23/2025,0.3571240996865668,35.71240996865668,m55,uae
1334,08/23/2025,0.3867228258178201,7.734456516356404,m55,uae
1334,08/23/2025,0.1170716408931662,11.70716408931662,m10,ksa
1334,08/23/2025,0.0887365087228855,8.873650872288556,m10,ksa
1334,08/23/2025,0.8348097066421254,16.696194132842507,m10,ksa
1334,08/23/2025,0.2137820694292071,21.37820694292071,m10,ksa
1334,08/23/2025,0.5954641884001636,59.54641884001635,m10,ksa
1334,08/23/2025,0.0335150573625204,3.3515057362520437,m54,uae
1334,08/23/2025,0.4235321634877384,42.35321634877384,m54,uae
1334,08/23/2025,0.114102359288109,11.4102359288109,m54,uae
1334,08/23/2025,0.1784842437932398,3.56968487586485,m54,uae
1334,08/23/2025,0.1665852942070245,3.3317058841405993,m54,uae
1334,08/23/2025,0.3759945504087193,37.59945504087194,m54,kwt
1334,08/23/2025,0.3744959128065395,37.44959128065395,m33,uae
1334,08/23/2025,0.6112529574882017,61.12529574882016,m54,uae
1334,08/23/2025,0.0717443177161634,7.174431771616349,m54,uae
1334,08/23/2025,0.6112529574882017,61.12529574882016,m54,uae
1334,08/23/2025,0.0717443177161634,7.174431771616349,m54,uae
1334,08/23/2025,0.6112529574882017,61.12529574882016,m54,uae
1334,08/23/2025,0.0717443177161634,7.174431771616349,m54,uae
1334,08/23/2025,0.217983651226158,21.79836512261581,m92,uae
1334,08/23/2025,0.217983651226158,21.79836512261581,m92,uae
1186,08/23/2025,10.0,0.0,GY96,ksa
1186,08/23/2025,10.0,0.0,GY45,ksa
1186,08/23/2025,10.0,0.0,GY5,ksa
1186,08/23/2025,10.0,0.0,GY45,ksa
1186,08/23/2025,10.0,0.0,GY38,ksa
1186,08/23/2025,10.0,0.0,GY96,ksa
1186,08/23/2025,10.0,0.0,GY96,ksa
1186,08/23/2025,0.5,0.0,GY45,ksa
1186,08/23/2025,0.5,0.0,GY38,ksa
1186,08/23/2025,0.5,0.0,SD50,ksa
1186,08/23/2025,0.5,0.0,SD11,ksa
1186,08/23/2025,0.5,0.0,GY88,ksa
1186,08/23/2025,0.5,0.0,SD11,ksa
1186,08/23/2025,0.5,0.0,sD90,ksa
1186,08/23/2025,0.5,0.0,TDD39,ksa
1186,08/23/2025,0.5,0.0,SD22,ksa
1186,08/23/2025,0.5,0.0,SD60,ksa
1186,08/23/2025,0.5,0.0,SD12,ksa
1186,08/23/2025,0.5,0.0,gy8,ksa
1186,08/23/2025,0.5,0.0,SD44,ksa
1186,08/23/2025,0.5,0.0,TDD38,ksa
1186,08/23/2025,0.5,0.0,gy5,ksa
1186,08/23/2025,0.5,0.0,gy46,ksa
1186,08/23/2025,0.5,0.0,GY33,ksa
1186,08/23/2025,0.5,0.0,SD20,ksa
1186,08/23/2025,0.5,0.0,GY38,ksa
1186,08/23/2025,0.5,0.0,GY45,ksa
1186,08/23/2025,0.5,0.0,gy32,ksa
1186,08/23/2025,0.5,0.0,SD7,ksa
1186,08/23/2025,0.5,0.0,tdd5,ksa
1186,08/23/2025,0.5,0.0,SD22,ksa
1186,08/23/2025,0.5,0.0,TDD39,ksa
1186,08/23/2025,0.5,0.0,TDD50,ksa
1186,08/23/2025,0.5,0.0,GY38,ksa
1186,08/23/2025,0.5,0.0,GY38,ksa
1186,08/23/2025,0.5,0.0,SD90,ksa
1186,08/23/2025,0.5,0.0,GY38,ksa
1186,08/23/2025,0.5,0.0,SD23,ksa
1186,08/23/2025,0.5,0.0,GY39,ksa
1186,08/23/2025,0.5,0.0,SD39,ksa
1186,08/23/2025,0.5,0.0,SD7,ksa
1186,08/23/2025,0.5,0.0,sd90,ksa
1186,08/23/2025,0.5,0.0,SD90,ksa
1186,08/23/2025,0.5,0.0,TDD40,ksa
1186,08/23/2025,0.5,0.0,SD19,ksa
1186,08/23/2025,0.5,0.0,GY45,ksa
1186,08/23/2025,0.5,0.0,TDD40,ksa
1186,08/23/2025,0.5,0.0,TDD40,ksa
1186,08/23/2025,0.5,0.0,TDD40,ksa
1186,08/23/2025,0.5,0.0,SD38,ksa
1186,08/23/2025,0.5,0.0,GY33,ksa
1186,08/23/2025,0.5,0.0,SD2,ksa
1186,08/23/2025,0.5,0.0,GY37,ksa
1186,08/23/2025,0.5,0.0,SD90,ksa
1186,08/23/2025,0.5,0.0,GY45,ksa
1186,08/23/2025,0.5,0.0,GY45,ksa
1186,08/23/2025,0.5,0.0,TDD40,ksa
1186,08/23/2025,0.5,0.0,GY38,ksa
1186,08/23/2025,0.5,0.0,TDD42,ksa
1186,08/23/2025,0.5,0.0,GY38,ksa
1186,08/23/2025,0.5,0.0,sd57,ksa
1186,08/23/2025,0.5,0.0,TDD38,ksa
1186,08/23/2025,0.5,0.0,GY38,ksa
1186,08/23/2025,0.5,0.0,SD9,ksa
1186,08/23/2025,0.5,0.0,GY38,ksa
1186,08/23/2025,0.5,0.0,sd22,ksa
1186,08/23/2025,0.5,0.0,GY33,ksa
1186,08/23/2025,0.5,0.0,GY38,ksa
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
1282,08/23/2025,0.3,7.67,DD85,egy
