id,offer name,code,payout,revenue,sale amount,expected ratio revenue,expected ratio sale,expected payout fixed,match method,matched or not
189,Osma,dz53,68.32,85.42,1708.3700000000001,0.7999999999999999,0.040007844675426556,2.04,revenue,matched
189,Osma,dz54,10.54,13.17,263.35,0.8003690036900369,0.04001213902996757,1.845,revenue,matched
14734,Osma,dz57,4.28,5.359999999999999,107.1,0.7987730061349694,0.0399709740663107,2.14,revenue,matched
7010,Osma,dz58,6.01,7.5,150.09,0.8012048192771085,0.04004817825956038,1.71,revenue,matched
6706,Osma,dz6,4.779999999999999,5.970000000000001,119.34,0.7999999999999999,0.04002554822226953,1.88,revenue,matched
5566,Osma,dz61,5.279999999999999,6.6,131.98000000000002,0.7999999999999999,0.04000952607763753,1.68,revenue,matched
5125,Osma,dz64,5.29,6.609999999999999,132.19,0.8002217294900221,0.04001584951331987,2.645,revenue,matched
7137,Osma,dz67,3.21,4.01,80.23,0.800498753117207,0.04000997133241929,3.21,revenue,matched
12609,Osma,dz69,1.56,1.95,39.0,0.8,0.04,1.56,revenue,matched
6706,Osma,dz7,1.68,2.1,41.99,0.7999999999999999,0.04000952607763753,1.68,revenue,matched
5365,Osma,dz72,1.61,2.02,40.34,0.7970297029702971,0.0399107585523054,1.61,revenue,matched
10861,Osma,dz73,12.4,15.479999999999999,309.69,0.8010820259455087,0.04003847072134299,2.35,revenue,matched
189,Osma,dz74,37.16,46.45,929.25,0.7999999999999999,0.040004763038818766,1.955,revenue,matched
189,Osma,dz75,68.71,85.9,1717.9,0.7999999999999999,0.04,1.92,revenue,matched
889,Osma,dz78,1.64,2.05,41.0,0.8,0.04,1.64,revenue,matched
6706,Osma,dz8,10.27,12.84,256.7,0.8,0.04000833506980621,2.25,revenue,matched
10923,Osma,dz84,7.49,9.36,187.24,0.8002557544757032,0.0399809710867733,1.58,revenue,matched
283,Osma,dz87,2.17,2.71,54.23,0.8007380073800738,0.04001475198229762,2.17,revenue,matched
2345,Osma,dz88,15.7,17.45,349.09999999999997,0.8999999999999999,0.04496866936970144,1.98,revenue,matched
6706,Osma,dz9,7.02,8.77,175.46,0.8,0.040008685376532044,1.8599999999999999,revenue,matched
2345,Osma,dz90,5.09,5.66,113.13999999999999,0.8995433789954338,0.045018281535649,1.97,revenue,matched
14525,Osma,dz95,1.92,2.4,48.0,0.8,0.04,1.92,revenue,matched
6669,Osma,dz96,83.67,104.60000000000001,2091.32,0.7999999999999999,0.04000952607763753,1.79,revenue,matched
6669,Osma,dz97,6.34,7.92,158.47,0.8,0.04,1.92,revenue,matched
6669,Osma,dz98,13.42,16.78,335.6,0.7999999999999999,0.04,1.68,revenue,matched
663,Osma,dz99,1.03,1.22,24.33,0.8442622950819673,0.04233456637895602,1.03,revenue,matched
6706,Pottery Barn,vbbs,52.52,70.03,700.3000000000001,0.75,0.075,10.39,revenue,matched
6706,Pottery Barn Kids,vc55,9.49,12.65,126.49,0.750197628458498,0.0750256937307297,9.49,revenue,matched
14465,Pottery Barn Kids,vmzc,37.12,41.25,412.46,0.8998787878787878,0.08999660573146487,37.12,revenue,matched
6706,Pottery Barn Kids,vq22,84.0,112.0,1119.9299999999998,0.7500000000000001,0.07506527415143603,3.45,revenue,matched
14782,Rasees,bf75,13.83,16.27,125.14,0.8500307314074985,0.11051622183154866,13.83,revenue,matched
14638,Rasees,bf77,7.6899999999999995,11.83,91.00999999999999,0.6497102699618222,0.08447728462948416,3.8449999999999998,revenue,matched
3607,Rasees,bf85,5.44,6.14,47.25,0.8859934853420196,0.11513227513227514,5.44,revenue,matched
3607,Rasees,bf86,8.39,9.48,72.93,0.8850210970464135,0.11504182092417387,8.39,revenue,matched
8486,Rasees,rs10,72.54,88.45,680.51,0.819935691318328,0.10657242518817697,6.44,revenue,matched
13945,Rasees,rs11,9.33,14.35,110.41,0.6505978206869142,0.08453412096055182,4.665,revenue,matched
8486,Rasees,rs2,2.38,2.91,22.35,0.81786941580756,0.10648769574944071,2.38,revenue,matched
3607,Rasees,rs20,9.81,11.08,85.23,0.8853790613718412,0.11510031678986272,9.81,revenue,matched
6924,Rasees,rs44,21.830000000000002,33.589999999999996,258.4,0.6497540930910338,0.08445492159892032,3.97,revenue,matched
7083,Rasees,rs45,5.38,8.27,63.65,0.6505441354292624,0.08452474469756481,5.38,revenue,matched
6706,Rasees,rs5,8.46,13.01,100.11,0.6502690238278248,0.08450704225352114,8.46,revenue,matched
10923,Rasees,rs50,5.38,8.27,63.65,0.6505441354292624,0.08452474469756481,5.38,revenue,matched
14465,Rasees,rs53,9.97,11.08,85.23,0.8998194945848376,0.11697759005045172,9.97,revenue,matched
8274,Rasees,rs6,2.2,2.86,21.97,0.7692307692307693,0.10013654984069187,2.2,revenue,matched
189,Rasees,rs93,2.57,2.86,21.97,0.8986013986013985,0.11697769685935366,2.57,revenue,matched
189,Rasees,rs94,2.7,3.0,23.05,0.9,0.11713665943600868,2.7,revenue,matched
6675,Rasees,rs98,11.41,12.68,97.49,0.8998966942148761,0.11707182246383992,5.705,revenue,matched
189,Rasees,tt1,14.64,16.27,125.14,0.8998156115550093,0.11698897235096692,14.64,revenue,matched
7036,Rasees,tt124,6.37,8.27,63.65,0.7702539298669892,0.10007855459544383,6.37,revenue,matched
10856,Rasees,tt132,9.64,14.83,114.06,0.65,0.08452474469756481,2.31,revenue,matched
6669,Rasees,tt135,231.53,356.13,2739.84,0.6501343797382686,0.08450729423771869,5.015000000000001,revenue,matched
6669,Rasees,tt136,25.97,39.92,307.2,0.6506214305428759,0.08454544591268645,6.244999999999999,revenue,matched
6669,Rasees,tt137,18.0,27.689999999999998,213.07,0.6496960720787436,0.08445367164731798,4.640000000000001,revenue,matched
11708,Rasees,tt138,6.56,10.1,77.67,0.6495049504950495,0.08445989442513196,6.56,revenue,matched
6802,Rasees,tt146,15.89,24.43,187.99,0.650453227134921,0.0845275006746595,3.605,revenue,matched
6829,Rasees,tt17,18.19,27.97,215.24,0.6502271844112201,0.08450274574434832,4.595000000000001,revenue,matched
2345,Rasees,tt18,41.3,45.87,352.85,0.9002118644067797,0.11704377285659226,5.325,revenue,matched
2345,Rasees,tt19,320.63,356.19,2740.14,0.9001996007984032,0.11703703703703704,7.45,revenue,matched
2345,Rasees,tt21,19.18,21.31,163.93,0.9000751999433789,0.11700214400766185,9.59,revenue,matched
2345,Rasees,tt22,41.06,45.62,350.97,0.899874843554443,0.11698597880766348,7.45,revenue,matched
2345,Rasees,tt25,55.769999999999996,61.96,476.64,0.9,0.11700793982448808,5.01,revenue,matched
2345,Rasees,tt26,9.97,11.08,85.23,0.8998194945848376,0.11697759005045172,9.97,revenue,matched
2345,Rasees,tt27,228.22,253.56,1950.42,0.9,0.11702856780693387,6.8100000000000005,revenue,matched
2345,Rasees,tt28,32.44,36.03,277.22,0.9004805458918745,0.11703360370799537,7.26,revenue,matched
2345,Rasees,tt29,147.13,163.48,1257.66,0.8998471690696404,0.11697759005045172,9.91,revenue,matched
2345,Rasees,tt3,292.18,324.55,2497.12,0.9003215434083601,0.11702773840858474,7.45,revenue,matched
2345,Rasees,tt30,217.97,242.12,1862.96,0.9003639588073233,0.11703055258541956,7.45,revenue,matched
6727,Rasees,tt34,11.76,18.09,139.17,0.6500829187396352,0.08450097003664583,11.76,revenue,matched
6727,Rasees,tt35,3.68,5.66,43.55,0.6501766784452296,0.08450057405281287,3.68,revenue,matched
6875,Rasees,tt36,10.530000000000001,16.19,124.58,0.6504002881219879,0.08452379801784882,5.265000000000001,revenue,matched
6671,Rasees,tt37,10.69,13.88,106.8,0.7701729106628241,0.1000936329588015,10.69,revenue,matched
6669,Rasees,tt38,49.44,76.09,585.19,0.6496985934360348,0.08446610241942379,5.78,revenue,matched
6729,Rasees,tt4,8.53,11.08,85.23,0.76985559566787,0.10008213070515076,8.53,revenue,matched
6887,Rasees,tt48,7.2,11.08,85.23,0.6498194945848376,0.08447729672650475,7.2,revenue,matched
5458,Rasees,tt5,19.740000000000002,30.37,233.64000000000001,0.6499158249158249,0.08449339373039336,4.34,revenue,matched
6133,Rasees,tt50,15.399999999999999,23.7,182.29000000000002,0.649783425023398,0.08448066273240085,7.699999999999999,revenue,matched
7031,Rasees,tt54,7.319999999999999,11.25,86.55000000000001,0.6508875739644969,0.08457201435161454,2.13,revenue,matched
6727,Rasees,tt61,10.88,16.740000000000002,128.78,0.6499980865150337,0.08448893538965882,5.44,revenue,matched
1360,Rasees,tt70,6.16,9.48,72.93,0.6497890295358649,0.08446455505279034,6.16,revenue,matched
6729,Rasees,tt87,124.21,161.27,1240.66,0.7701290719114935,0.10012785680038357,6.37,revenue,matched
7010,Rasees,tt88,9.28,14.28,109.87,0.6498599439775911,0.08446345681259669,9.28,revenue,matched
5125,Rasees,tt95,2.31,3.56,27.36,0.648876404494382,0.08442982456140351,2.31,revenue,matched
5125,Rasees,tt96,7.2,11.08,85.23,0.6498194945848376,0.08447729672650475,7.2,revenue,matched
6728,Rasees,tt99,78.4,101.8,783.11,0.7701711491442542,0.10011409013120363,6.37,revenue,matched
6728,Reef Perfumes,acc33,3.19,4.26,85.14,0.7488262910798122,0.037467700258397935,3.19,revenue,matched
6728,Reef Perfumes,acc99,58.67,78.23,1564.66,0.75,0.037500779595333544,3.005,revenue,matched
6728,Reef Perfumes,akk3,3.19,4.26,85.14,0.7488262910798122,0.037467700258397935,3.19,revenue,matched
6728,Reef Perfumes,aww3,130.1,173.49,3469.9,0.7496229260935143,0.03747210149183602,2.78,revenue,matched
6729,Reef Perfumes,dd10,259.78,305.47,4364.78,0.8503562945368172,0.05953467153284671,4.68,revenue,matched
14575,Reef Perfumes,dd15,3.2,3.77,53.84,0.8488063660477454,0.05943536404160475,3.2,revenue,matched
6675,Reef Perfumes,dd2,47.74,63.65,909.26,0.75,0.05250176180408738,4.21,revenue,matched
1,Reef Perfumes,dd3,0.0,4.54,64.83,0.7494780793319415,0.05244704163623082,3.59,,not matched
14298,Reef Perfumes,dd3,144.76,193.1,2758.6,0.7494780793319415,0.05244704163623082,3.59,revenue,matched
14465,Reef Perfumes,dd4,30.11,33.47,478.06,0.8997912317327765,0.06296566837107377,4.31,revenue,matched
13945,Reef Perfumes,dd5,126.03,147.03,2100.21,0.8573200992555831,0.06000580467276157,4.76,revenue,matched
10856,Reef Perfumes,dd7,119.53,159.37,2276.85,0.75,0.05247181266261925,3.63,revenue,matched
1,Reef Perfumes,dd8,0.0,13.469999999999999,192.49,0.7494780793319415,0.05245707519242154,4.17,,not matched
6706,Reef Perfumes,dd8,299.79,399.92,5712.5599999999995,0.7494780793319415,0.05245707519242154,4.17,revenue,matched
1,Reef Perfumes,di10,0.0,15.49,309.78,0.0,0.0,0.0,revenue,matched
13945,Reef Perfumes,di16,8.96,7.47,149.37,1.199461606100356,0.059985488714087216,4.48,revenue,matched
6706,Reef Perfumes,di24,2.59,3.46,69.18,0.7485549132947976,0.03743856605955478,2.59,revenue,matched
5566,Reef Perfumes,di25,6.66,7.17,143.32,0.9288702928870293,0.046469439017583034,6.66,revenue,matched
6706,Reef Perfumes,di4,10.24,13.67,273.28999999999996,0.7488584474885844,0.03747512712801238,1.74,revenue,matched
6729,Reef Perfumes,di5,6.46,7.6,151.89,0.8499762642763398,0.04252808404961042,3.23,revenue,matched
3616,Reef Perfumes,di67,5.48,7.31,146.13,0.7496580027359782,0.037500855402723604,5.48,revenue,matched
14590,Reef Perfumes,di77,25.15,27.96,559.1800000000001,0.8993902439024392,0.044955189361087014,3.11,revenue,matched
663,Reef Perfumes,di8,3.01,4.01,80.2,0.7506234413965087,0.03753117206982543,3.01,revenue,matched
3607,Reef Perfumes,di93,13.14,17.53,350.65,0.7496867167919801,0.037474358849228034,3.38,revenue,matched
3607,Reef Perfumes,di95,3.2,4.26,85.21,0.7511737089201879,0.03755427766694051,3.2,revenue,matched
6924,Reef Perfumes,tt1,1.44,1.92,38.36,0.75,0.037539103232533885,1.44,revenue,matched
5458,Reef Perfumes,tt14,15.09,20.15,402.86,0.7485549132947976,0.03743856605955478,2.59,revenue,matched
14536,Reef Perfumes,tt21,11.62,15.489999999999998,309.92,0.7503117206982544,0.037499155802556625,2.82,revenue,matched
13945,Reef Perfumes,tt33,0.24,4.01,80.2,0.059850374064837904,0.002992518703241895,0.24,revenue,matched
10861,Reef Perfumes,tt51,21.36,28.5,569.87,0.7496200607902734,0.03748730286914258,2.675,revenue,matched
14782,Reef Perfumes,tt54,8.370000000000001,9.84,196.68,0.8506097560975611,0.04255643685173886,2.79,revenue,matched
6706,Riva Fashion,alc4,190.79,254.42,3179.72,0.7498545666084933,0.05251736111111111,5.34,revenue,matched
6675,Riva Fashion,ck22,434.94,483.25,6366.5199999999995,0.9,0.06301419401500769,7.175000000000001,"mixed (revenue, zero)",matched
6924,Riva Fashion,cr7,20.44,25.55,275.96,0.8003230408209797,0.06801048973775536,10.22,revenue,matched
14253,Riva Fashion,jhn10,52.21,69.62,994.46,0.75,0.05249916643933194,9.06,revenue,matched
14298,Riva Fashion,nnn,97.52,121.91,1531.1200000000001,0.8,0.05599332529897098,5.92,revenue,matched
7492,Riva Fashion,q14,1.21,1.52,21.65,0.7960526315789473,0.0558891454965358,1.21,revenue,matched
3607,Riva Fashion,q20,9.24,11.54,164.92,0.8006932409012133,0.05602716468590833,9.24,revenue,matched
3607,Riva Fashion,q5,3.38,4.22,42.22,0.8009478672985783,0.08005684509711038,3.38,revenue,matched
7083,Riva Fashion,q7,18.27,24.369999999999997,286.78,0.7497375787263821,0.06374964096638099,9.135,revenue,matched
14829,Riva Fashion,q8,2.27,3.03,43.29,0.7491749174917492,0.05243705243705244,2.27,revenue,matched
6675,Riva Fashion,w01,3.75,4.17,59.53,0.8992805755395683,0.06299344868133713,3.75,revenue,matched
6829,Riva Fashion,w02,3.24,4.32,61.68,0.75,0.05252918287937743,3.24,revenue,matched
6706,Riva Fashion,w112,106.87,142.53,2035.95,0.749859285774474,0.052488102106793,5.130000000000001,revenue,matched
14801,Riva Fashion,w117,3.37,4.49,64.12,0.7505567928730512,0.052557704304429194,3.37,revenue,matched
3607,Riva Fashion,w166,35.1,43.85,528.23,0.8003025718608169,0.05605001059546515,5.29,revenue,matched
14580,Riva Fashion,w20,73.43,97.91,1398.7,0.749974466346645,0.05249874883820691,73.43,revenue,matched
7543,Riva Fashion,w27,53.11,70.82,1011.64,0.75,0.0524996384322422,6.92,revenue,matched
6557,Riva Fashion,w33,3.64,4.85,69.27,0.7505154639175259,0.052548000577450564,3.64,revenue,matched
3607,Riva Fashion,w44,59.81999999999999,74.77,1068.27,0.8000086816915527,0.05599589936385897,14.735,revenue,matched
14659,Riva Fashion,w66,12.2,16.26,232.31,0.7503102139369621,0.052517367030777765,6.1,revenue,matched
3607,Riva Fashion,w74,5.89,7.36,73.58,0.8002717391304347,0.08004892633867898,5.89,revenue,matched
6675,Riva Fashion,w75,4.84,5.38,76.84,0.8996282527881041,0.06298802706923477,4.84,revenue,matched
7010,Riva Fashion,w78,65.15,81.44,1163.37,0.8,0.05600461893764434,6.3,revenue,matched
3607,Riva Fashion,w98,246.9,308.63,3782.96,0.8,0.056004331348132104,9.34,revenue,matched
3607,Riva Fashion,w99,64.72,80.89999999999999,1118.9,0.7999096204513583,0.05600687715310894,13.559999999999999,revenue,matched
6729,Riva Fashion,waf,647.49,761.79,10235.42,0.8499549454366164,0.059504730351033555,7.48,revenue,matched
6947,Riva Fashion,x16,16.53,22.04,253.17,0.75,0.052631578947368425,4.76,revenue,matched
3607,Riva Fashion,x98,68.31,85.39,1141.92,0.8,0.056016597510373446,6.16,revenue,matched
5566,Styli,3d,9.42,11.08,110.82,0.8501805054151624,0.08500270709258258,9.42,revenue,matched
14663,Styli,bcare,3.5,5.01,50.03,0.6983812822506539,0.06995134466993305,1.75,revenue,matched
6706,Styli,jm,7.92,11.32,113.2,0.6996466431095406,0.06996466431095406,7.92,revenue,matched
6924,Styli,r13,78.37,94.39,944.08,0.8302325581395349,0.08301360306941052,3.18,revenue,matched
14580,Styli,r136,3.01,4.3,43.0,0.7,0.06999999999999999,3.01,revenue,matched
6924,Styli,r151,2.64,3.18,31.76,0.8301886792452831,0.08312342569269521,2.64,revenue,matched
10856,Styli,r18,12.6,18.009999999999998,180.03,0.6991035194721978,0.06996540542896079,6.3,revenue,matched
14536,Styli,r186,5.07,7.23,72.32,0.7017943888172895,0.07011477882921374,1.1,revenue,matched
5566,Styli,r19,4.52,6.46,64.59,0.6996904024767802,0.06997987304536304,4.52,revenue,matched
14465,Styli,r199,68.64,76.26,762.65,0.9002320185614849,0.09000485201358564,3.71,revenue,matched
7083,Styli,r200,4.949999999999999,5.96,59.67,0.8306529087351004,0.08295280079674677,2.4749999999999996,revenue,matched
6706,Styli,ry,17.64,25.18,251.89999999999998,0.700575193139714,0.0700287474520119,8.82,revenue,matched
6706,Styli,z41,0.33,0.47,4.75,0.7021276595744682,0.06947368421052631,0.33,revenue,matched
6706,Styli,z45,26.27,37.519999999999996,375.2,0.7000000000000001,0.07005553182400683,3.63,revenue,matched
6706,Styli,z47,6.5,9.28,92.84,0.70040259710037,0.07000869569260959,3.25,revenue,matched
6706,Styli,zf,5.6899999999999995,8.120000000000001,81.22999999999999,0.7004405286343612,0.07009036808463744,1.89,revenue,matched
8486,Sun & Sands,dd1,44.589999999999996,49.54,825.49,0.9,0.05402087170042971,6.21,revenue,matched
11049,Sun & Sands,dd10,2.98,3.5,58.37,0.8514285714285714,0.051053623436696935,2.98,revenue,matched
14727,Sun & Sands,dd11,56.730000000000004,70.91,1181.85,0.7999999999999999,0.04799929923095048,4.52,revenue,matched
11049,Sun & Sands,dd14,21.959999999999997,25.84,430.68,0.8499542364655568,0.050972390495477485,10.979999999999999,revenue,matched
6706,Sun & Sands,dd15,100.53,125.67,2094.47,0.7998628257887517,0.047996885474145864,5.295,revenue,matched
663,Sun & Sands,dd17,22.72,25.240000000000002,420.78999999999996,0.9000824702961885,0.05399130757381347,6.26,revenue,matched
1,Sun & Sands,dd19,0.0,5.25,87.5,0.0,0.0,0.0,revenue,matched
8486,Sun & Sands,dd2,16.02,17.81,296.76,0.8992395437262358,0.05398533007334963,5.52,revenue,matched
1,Sun & Sands,dd20,0.0,5.08,84.7,0.0,0.0,0.0,revenue,matched
14814,Sun & Sands,dd3,3.72,4.38,73.0,0.8493150684931507,0.050958904109589045,3.72,revenue,matched
5566,Sun & Sands,dd30,7.02,8.26,137.6,0.8498789346246973,0.05101744186046511,7.02,revenue,matched
6706,Sun & Sands,dd4,909.1899999999999,1136.54,18941.32,0.7999999999999999,0.04799857523736832,5.13,revenue,matched
6924,Sun & Sands,dd5,54.02,63.589999999999996,1059.32,0.8493909191583611,0.05099055976598857,6.03,revenue,matched
6728,Sun & Sands,dd6,5.21,6.14,102.25,0.8485342019543974,0.050953545232273835,5.21,revenue,matched
8486,Sun & Sands,dgg1,7.91,8.79,146.54,0.8998862343572243,0.053978435921932584,7.91,revenue,matched
189,Sun & Sands,dgg11,10.99,12.93,215.57,0.8499613302397525,0.05098111982186761,10.99,revenue,matched
2345,Sun & Sands,dgg12,11.07,12.3,205.06,0.9,0.05398419974641568,11.07,revenue,matched
14638,Sun & Sands,dgg16,43.4,54.24,903.96,0.800100908173562,0.04801144255968739,7.255,revenue,matched
6706,Sun & Sands,dgg17,1186.82,1483.53,24725.09,0.8,0.048000506026590214,7.025,"mixed (revenue, sale)",matched
10368,Sun & Sands,dgg20,27.34,34.18,569.62,0.7997198879551821,0.04799802578814239,8.14,revenue,matched
189,Sun & Sands,dgg21,50.010000000000005,58.84,980.55,0.8498977505112475,0.051003878061950815,7.13,revenue,matched
189,Sun & Sands,dgg29,57.57,67.71,1128.67,0.8501189532117368,0.05100569781011876,9.95,revenue,matched
663,Sun & Sands,dgg30,7.92,8.8,146.67,0.8999999999999999,0.05399877275516466,7.92,revenue,matched
189,Sun & Sands,dgg32,7.49,8.81,146.9,0.8501702610669694,0.05098706603131382,7.49,revenue,matched
663,Sun & Sands,dgg33,7.93,8.81,146.78,0.9001135073779795,0.05402643411908979,7.93,revenue,matched
663,Sun & Sands,dgg35,63.74,70.83,1180.24,0.8999999999999999,0.054016397835057066,8.87,revenue,matched
2345,Sun & Sands,dgg36,12.9,14.33,238.75,0.9002093510118633,0.05403141361256544,12.9,revenue,matched
2345,Sun & Sands,dgg38,33.06,36.730000000000004,612.14,0.8999894138432859,0.05401376788709619,10.045,revenue,matched
6675,Sun & Sands,dgg4,9.95,11.7,195.02,0.8504273504273504,0.0510204081632653,9.95,revenue,matched
663,Sun & Sands,dgg40,199.07999999999998,221.19,3686.66,0.9001367989056088,0.05399909624943516,7.33,"mixed (revenue, sale)",matched
2345,Sun & Sands,dgg42,29.03,32.25,537.41,0.8999999999999999,0.054022988505747126,6.89,revenue,matched
189,Sun & Sands,dgg46,10.84,12.75,212.53,0.8483303014553014,0.05087536672504893,5.42,revenue,matched
189,Sun & Sands,dgg47,9.28,10.92,181.94,0.8498168498168498,0.051005826096515335,9.28,revenue,matched
189,Sun & Sands,dgg48,92.94,109.33,1822.03,0.8500233972859148,0.051012377477284106,8.46,revenue,matched
663,Sun & Sands,dgg50,25.74,28.6,476.68,0.9,0.05399446210645061,8.29,revenue,matched
2345,Sun & Sands,dgg9,24.650000000000002,27.39,456.54,0.8997955010224951,0.053988257196047544,7.54,revenue,matched
6729,Sun & Sands,dgr66,42.879999999999995,50.44,840.8199999999999,0.8501498501498501,0.051000839026728986,5.45,revenue,matched
6893,Sun & Sands,dgs66,20.1,25.119999999999997,418.76,0.7999999999999999,0.0479944228235408,4.795,revenue,matched
14659,Sun & Sands,dgs74,10.05,12.56,209.29000000000002,0.8002849002849003,0.048018967432207536,5.025,revenue,matched
14465,Sun & Sands,dgs79,218.15,242.42,4040.12,0.899736147757256,0.053989520461630296,6.39,revenue,matched
14663,ToYou,bcare,0.35,0.5,0.0,0.7,,0.35,revenue,matched
6924,ToYou,gy1,2.4499999999999997,3.5,0.0,0.7,,0.35,revenue,matched
7083,ToYou,gy10,10.8,13.5,0.0,0.8,,0.4,revenue,matched
13829,ToYou,gy11,0.35,0.5,0.0,0.7,,0.35,revenue,matched
467,ToYou,gy13,0.35,0.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,gy14,0.0,1.5,0.0,0.0,,0.0,revenue,matched
489,ToYou,gy15,0.35,0.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,gy16,0.0,0.5,0.0,0.0,,0.0,revenue,matched
1,ToYou,gy17,0.0,0.5,0.0,0.0,,0.0,revenue,matched
11049,ToYou,gy19,0.4,0.5,0.0,0.8,,0.4,revenue,matched
6924,ToYou,gy2,2.8,4.0,0.0,0.7,,0.35,revenue,matched
1,ToYou,gy21,0.0,1.0,0.0,0.0,,0.0,revenue,matched
11271,ToYou,gy23,0.35,0.5,0.0,0.7,,0.35,revenue,matched
14253,ToYou,gy25,3.15,4.5,0.0,0.7,,0.35,revenue,matched
5389,ToYou,gy3,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
7083,ToYou,gy30,36.800000000000004,46.0,0.0,0.8,,0.4,revenue,matched
6706,ToYou,gy33,80.08,91.0,0.0,0.88,,0.44,revenue,matched
6706,ToYou,gy35,30.36,34.5,0.0,0.88,,0.44,revenue,matched
6706,ToYou,gy36,35.64,40.5,0.0,0.88,,0.44,revenue,matched
6706,ToYou,gy37,2.2,2.5,0.0,0.88,,0.44,revenue,matched
6706,ToYou,gy38,26.400000000000002,30.0,0.0,0.88,,0.44,revenue,matched
6706,ToYou,gy39,1.32,1.5,0.0,0.88,,0.44,revenue,matched
8486,ToYou,gy4,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
7083,ToYou,gy40,1.2000000000000002,1.5,0.0,0.8,,0.4,revenue,matched
14752,ToYou,gy41,0.35,0.5,0.0,0.7,,0.35,revenue,matched
14529,ToYou,gy42,0.7,1.0,0.0,0.7,,0.35,revenue,matched
6133,ToYou,gy43,0.7,1.0,0.0,0.7,,0.35,revenue,matched
9307,ToYou,gy44,0.35,0.5,0.0,0.7,,0.35,revenue,matched
6706,ToYou,gy45,38.28,43.5,0.0,0.88,,0.44,revenue,matched
6133,ToYou,gy47,0.35,0.5,0.0,0.7,,0.35,revenue,matched
6133,ToYou,gy48,0.35,0.5,0.0,0.7,,0.35,revenue,matched
6729,ToYou,gy5,99.39999999999999,142.0,0.0,0.7,,0.35,revenue,matched
7083,ToYou,gy50,96.8,121.0,0.0,0.8,,8.0,revenue,matched
8486,ToYou,gy6,1.4,2.0,0.0,0.7,,0.35,revenue,matched
6947,ToYou,gy63,0.35,0.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,gy69,0.0,20.0,0.0,0.0,,0.0,revenue,matched
283,ToYou,gy7,0.35,0.5,0.0,0.7,,0.35,revenue,matched
283,ToYou,gy8,1.4,2.0,0.0,0.7,,0.35,revenue,matched
6924,ToYou,gy88,0.35,0.5,0.0,0.7,,0.35,revenue,matched
283,ToYou,gy9,1.4,2.0,0.0,0.7,,0.35,revenue,matched
14465,ToYou,gy96,714.42,752.0,0.0,0.95,,9.5,revenue,matched
6774,ToYou,gy99,173.6,248.0,0.0,0.7,,7.0,revenue,matched
189,ToYou,sd1,0.9,1.0,0.0,0.9,,0.45,revenue,matched
11875,ToYou,sd10,0.35,0.5,0.0,0.7,,0.35,revenue,matched
7132,ToYou,sd100,0.35,0.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd101,0.0,0.5,0.0,0.0,,0.0,revenue,matched
6675,ToYou,sd11,83.7,93.0,0.0,0.9,,0.45,revenue,matched
1,ToYou,sd111,0.0,0.5,0.0,0.0,,0.0,revenue,matched
6771,ToYou,sd12,1.4,2.0,0.0,0.7,,0.35,revenue,matched
7031,ToYou,sd128,0.35,0.5,0.0,0.7,,0.35,revenue,matched
14507,ToYou,sd13,0.7,1.0,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd138,0.0,0.5,0.0,0.0,,0.0,revenue,matched
7104,ToYou,sd14,0.7,1.0,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd148,0.0,1.0,0.0,0.0,,0.0,revenue,matched
6829,ToYou,sd15,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
12388,ToYou,sd16,0.35,0.5,0.0,0.7,,0.35,revenue,matched
14465,ToYou,sd166,9.98,10.5,0.0,0.955,,4.99,revenue,matched
7023,ToYou,sd17,0.7,1.0,0.0,0.7,,0.35,revenue,matched
6887,ToYou,sd18,0.7,1.0,0.0,0.7,,0.35,revenue,matched
10861,ToYou,sd184,46.9,67.0,0.0,0.7,,0.35,revenue,matched
14782,ToYou,sd19,0.42,0.5,0.0,0.84,,0.42,revenue,matched
14734,ToYou,sd2,0.7,1.0,0.0,0.7,,0.35,revenue,matched
6675,ToYou,sd20,0.9,1.0,0.0,0.9,,0.45,revenue,matched
14734,ToYou,sd21,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
6675,ToYou,sd22,71.1,79.0,0.0,0.9,,0.45,revenue,matched
6947,ToYou,sd23,1.4,2.0,0.0,0.7,,0.35,revenue,matched
3404,ToYou,sd27,0.7,1.0,0.0,0.7,,0.35,revenue,matched
9645,ToYou,sd28,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd29,0.0,1.0,0.0,0.0,,0.0,revenue,matched
6132,ToYou,sd3,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
6829,ToYou,sd30,1.0499999999999998,1.5,0.0,0.7,,0.35,revenue,matched
1,ToYou,sd31,0.0,1.0,0.0,0.0,,0.0,revenue,matched
2205,ToYou,sd32,0.35,0.5,0.0,0.7,,0.35,revenue,matched
6675,ToYou,sd33,0.45,0.5,0.0,0.9,,0.45,revenue,matched
