,date,order id,amount,coupon,country,currency,customer type
51,2025-07-17,DZ1129049900,0,GY39,SAU,SAR,returning
52,2025-07-17,DZ1129268800,0,SD55,SAU,SAR,returning
53,2025-07-17,DZ1128639853,0,SD97,SAU,SAR,returning
54,2025-07-17,DZ1128780576,0,GY36,SAU,SAR,returning
55,2025-07-17,DZ1128921189,0,GY36,SAU,SAR,new
56,2025-07-17,DZ1129063045,0,sd30,SAU,SAR,returning
57,2025-07-17,DZ1129108838,0,GY36,SAU,SAR,returning
58,2025-07-17,DZ1128685305,0,tdd39,SAU,SAR,new
59,2025-07-17,DZ1128843969,0,SD136,SAU,SAR,returning
60,2025-07-17,DZ1129146117,0,TDD39,SAU,SAR,returning
61,2025-07-17,DZ1128858269,0,Sd22,SAU,SAR,returning
62,2025-07-17,DZ1129235800,0,SD8,SAU,SAR,returning
63,2025-07-17,DZ1129277721,0,GY45,SAU,SAR,returning
64,2025-07-17,DZ1129202866,0,SD90,SAU,SAR,returning
65,2025-07-17,DZ1129111753,0,GY39,SAU,SAR,returning
66,2025-07-17,DZ1128754913,0,TDD36,SAU,SAR,returning
67,2025-07-17,DZ1128696558,0,TDD39,SAU,SAR,returning
68,2025-07-17,DZ1128958259,0,TDD44,SAU,SAR,returning
69,2025-07-17,DZ1128834454,0,TDD39,SAU,SAR,returning
70,2025-07-17,DZ1129249198,0,GY36,SAU,SAR,returning
71,2025-07-17,DZ1129134347,0,TDD39,SAU,SAR,returning
72,2025-07-17,DZ1128938624,0,GY45,SAU,SAR,returning
73,2025-07-17,DZ1128691663,0,gy39,SAU,SAR,returning
74,2025-07-17,DZ1128692191,0,SD93,SAU,SAR,returning
75,2025-07-17,DZ1128624420,0,SD6,SAU,SAR,new
76,2025-07-17,DZ1128774537,0,gy39,SAU,SAR,returning
77,2025-07-17,DZ1129176422,0,SD70,SAU,SAR,returning
78,2025-07-17,DZ1129292593,0,gy30,SAU,SAR,returning
79,2025-07-17,DZ1128676032,0,GY36,SAU,SAR,returning
80,2025-07-17,DZ1128632692,0,GY63,SAU,SAR,new
81,2025-07-17,DZ1128647201,0,TDD29,SAU,SAR,returning
82,2025-07-17,DZ1128809440,0,sd58,SAU,SAR,returning
83,2025-07-17,DZ1129103052,0,tdd33,SAU,SAR,returning
84,2025-07-17,DZ1128850459,0,sd90,SAU,SAR,returning
85,2025-07-17,DZ1128589209,0,Gy5,SAU,SAR,returning
86,2025-07-17,DZ1128803214,0,sd22,SAU,SAR,returning
87,2025-07-17,DZ1128597118,0,GY39,SAU,SAR,returning
88,2025-07-17,DZ1128871656,0,SD8,SAU,SAR,returning
89,2025-07-17,DZ1128971591,0,sd77,SAU,SAR,returning
90,2025-07-17,DZ1128957280,0,TDD39,SAU,SAR,returning
91,2025-07-17,DZ1128983999,0,TDD39,SAU,SAR,returning
92,2025-07-17,DZ1129141365,0,TDD37,SAU,SAR,returning
93,2025-07-17,DZ1128972229,0,TDD29,SAU,SAR,returning
94,2025-07-17,DZ1129315088,0,TDD14,SAU,SAR,returning
