Order Date,Order ID,Coupon Code,Customer Type,Order Country,Channels,Gender,Brand,Category,Gross Revenue
"May 5, 2023, 4:30:28 AM",APPENKSA8003110000004081835,DH13,NEW,Saudi Arabia,App,MEN,FESSURA,SNEAKERS,606.51
"May 5, 2023, 4:25:13 AM",APPORKSA8003110000004105766,BH7,Returning,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,1828.19
"May 5, 2023, 3:17:56 AM",APPORKSA8003110000004105532,BH7,NEW,Saudi Arabia,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,1784.86
"May 5, 2023, 12:28:31 AM",APPENKSA8003110000004105315,DH6,Returning,Saudi Arabia,App,WOMEN,RENE CAOVILLA,SANDALS,2330.72
"May 4, 2023, 6:40:44 PM",APPORKSA8003110000004064899,BH7,Returning,Saudi Arabia,App,WOMEN,MICHAEL KORS,ESPADRILLES,636.91
"May 4, 2023, 6:40:44 PM",APPORKSA8003110000004064899,BH7,Returning,Saudi Arabia,App,WOMEN,TORY BURCH,ESPADRILLES,3890.9
"May 4, 2023, 5:38:47 PM",APPENUAE8003110000004054504,DH49,NEW,United Arab Emirates,App,MEN,VERSACE,SUNGLASSES,857.14
"May 4, 2023, 4:24:40 PM",APPENUAE8003110000004104465,DH27,Returning,United Arab Emirates,App,WOMEN,,SUNGLASSES,1020
"May 4, 2023, 4:01:52 PM",APPENKSA8003110000004104527,BH33,Returning,Saudi Arabia,App,WOMEN,VEJA,SNEAKERS,450.55
"May 4, 2023, 2:01:42 PM",APPORKSA8003110000004013786,DH5,Returning,Saudi Arabia,App,WOMEN,ADIDAS,SNEAKERS,447.08
"May 4, 2023, 12:53:55 PM",APPENUAE8003110000004104084,DH27,NEW,United Arab Emirates,App,WOMEN,BIRKENSTOCK,SANDALS,342.86
"May 4, 2023, 2:04:19 AM",APPORKSA8003110000004103435,BH6,Returning,Saudi Arabia,App,BABY,GOLDEN GOOSE DELUXE BRAND,SNEAKERS,558.85
"May 3, 2023, 9:42:53 PM",APPENKSA8003110000004102928,DH3,Returning,Saudi Arabia,App,WOMEN,CASTANER,ESPADRILLES,563.19
"May 3, 2023, 9:27:03 PM",APPENKSA80033000072757,DH3,NEW,Saudi Arabia,App,WOMEN,CHLOE,SANDALS,1810.86
"May 3, 2023, 7:03:21 PM",APPENUAE8003110000004102452,DH3,NEW,United Arab Emirates,App,WOMEN,ON,SNEAKERS,660
"May 3, 2023, 4:41:05 PM",ORUAE80031000232260,DH27,NEW,United Arab Emirates,Web,MEN,JACQUEMUS,SOCKS,137.14
"May 3, 2023, 3:17:02 PM",APPENKSA8003110000004102137,BH33,NEW,Saudi Arabia,App,WOMEN,DOLCE & GABBANA,SANDALS,2278.73
"May 3, 2023, 12:04:22 AM",APPENKSA8003110000004052115,DH13,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,1828.19
"May 3, 2023, 12:04:22 AM",APPENKSA8003110000004052115,DH13,NEW,Saudi Arabia,App,WOMEN,DOLCE & GABBANA,SANDALS,2616.65
"May 2, 2023, 11:34:27 PM",APPENUAE8003110000003963234,DH48,NEW,United Arab Emirates,App,"MEN"", ""WOMEN"", ""ADULT-UNISEX",COMME DES GARCONS,SNEAKERS,480
"May 2, 2023, 10:58:40 PM",APPORKSA8003110000004100918,BH6,NEW,Saudi Arabia,App,GIRL,ADIDAS,SNEAKERS,254.73
"May 2, 2023, 10:58:40 PM",APPORKSA8003110000004100918,BH6,NEW,Saudi Arabia,App,UNISEX,NEW BALANCE,SNEAKERS,207.95
"May 2, 2023, 10:44:03 PM",APPENKSA80033000072685,BH7,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",CONVERSE,SNEAKERS,294.59
"May 2, 2023, 7:34:04 PM",APPORKSA80034000071360,BH7,NEW,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,398.56
"May 2, 2023, 7:18:50 PM",APPENKSA8003110000004100489,BH13,Returning,Saudi Arabia,App,MEN,BIRKENSTOCK,SANDALS,433.22
"May 2, 2023, 4:54:48 PM",APPENUAE8003110000004090018,DH27,NEW,United Arab Emirates,App,WOMEN,RENE CAOVILLA,SANDALS,4774.29
"May 2, 2023, 11:36:04 AM",ANDENKSA80033000072646,DH49,Returning,Saudi Arabia,App,MEN,ONITSUKA TIGER,SNEAKERS,228.74
"May 2, 2023, 3:14:03 AM",ORKSA80033000072635,DH49,NEW,Saudi Arabia,Web,"MEN"", ""WOMEN"", ""ADULT-UNISEX",COMME DES GARCONS,SNEAKERS,322.32
"May 1, 2023, 11:43:04 PM",APPENKSA8003110000004098926,BH13,NEW,Saudi Arabia,App,WOMEN,PUMA,SNEAKERS,424.56
"May 1, 2023, 11:15:04 PM",ORKSA80034000071299,BH13,NEW,Saudi Arabia,Web,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,2737.95
"May 1, 2023, 10:59:45 PM",APPORKSA8003110000004091570,DH18,Returning,Saudi Arabia,App,WOMEN,ON,SNEAKERS,667.16
"May 1, 2023, 8:05:04 PM",APPENKSA8003110000004027293,DH3,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,1975.48
"May 1, 2023, 5:54:31 PM",ANDENKSA8003110000004017058,DH49,NEW,Saudi Arabia,App,WOMEN,AXEL ARIGATO,SNEAKERS,524.19
"May 1, 2023, 2:55:03 PM",ORKSA80033000072590,BH7,NEW,Saudi Arabia,Web,WOMEN,NEW BALANCE,SNEAKERS,467.88
"May 1, 2023, 12:17:05 PM",ORKSA80033000072572,DH13,Returning,Saudi Arabia,Web,WOMEN,AXEL ARIGATO,SNEAKERS,441.88
"May 1, 2023, 12:17:05 PM",ORKSA80033000072572,DH13,Returning,Saudi Arabia,Web,MEN,VEJA,SNEAKERS,332.71
"May 1, 2023, 11:09:43 AM",APPORKSA8003110000004097556,BH6,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,1044.05
"May 1, 2023, 10:49:27 AM",APPENUAE8003110000004097420,DH27,Returning,United Arab Emirates,App,MEN,VEJA,SNEAKERS,685.71
"May 1, 2023, 6:37:03 AM",ORKSA80034000071235,BH6,Returning,Saudi Arabia,Web,BABY,GOLDEN GOOSE DELUXE BRAND,SNEAKERS,558.85
"May 1, 2023, 5:31:36 AM",APPENUAE8003110000004084799,DH13,Returning,United Arab Emirates,App,WOMEN,SOPHIA WEBSTER,SANDALS,1919.39
"May 1, 2023, 5:31:36 AM",APPENUAE8003110000004084799,DH13,Returning,United Arab Emirates,App,WOMEN,VERSACE,SCARVES,909.18
"May 1, 2023, 1:57:10 AM",APPENKSA8003110000004060028,BH33,NEW,Saudi Arabia,App,WOMEN,VEJA,SNEAKERS,450.55
"May 1, 2023, 12:35:15 AM",APPORKSA8003110000004090922,BH7,Returning,Saudi Arabia,App,WOMEN,SCHUTZ,SANDALS,216.61
"Apr 30, 2023, 9:06:03 PM",APPENKSA80033000072539,DH3,NEW,Saudi Arabia,App,WOMEN,NIKE,SNEAKERS,511.72
"Apr 30, 2023, 9:06:03 PM",APPENKSA80033000072539,DH3,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,1711.83
"Apr 30, 2023, 7:21:52 PM",APPENUAE8003110000003880509,BH33,Returning,United Arab Emirates,App,MEN,FENDI,SLIDES & FLIP FLOPS,0
"Apr 30, 2023, 5:58:18 PM",APPORKSA8003110000004092501,BH33,Returning,Saudi Arabia,App,WOMEN,AXEL ARIGATO,SNEAKERS,454.42
"Apr 30, 2023, 11:23:12 AM",APPENKSA8003110000004095254,DH3,Returning,Saudi Arabia,App,WOMEN,BIRKENSTOCK,SANDALS,190.43
"Apr 30, 2023, 12:11:03 AM",ORKSA80033000072485,DH18,Returning,Saudi Arabia,Web,MEN,ADIDAS,SNEAKERS,709.77
"Apr 29, 2023, 10:16:08 PM",APPORKWT8003110000004084711,DH5,NEW,Kuwait,App,MEN,DOLCE & GABBANA,SMALL LEATHER GOODS,1018.45
"Apr 29, 2023, 9:39:22 PM",APPENKSA8003110000004050351,DH18,Returning,Saudi Arabia,App,WOMEN,NICOLI,PUMPS,1319.65
"Apr 29, 2023, 9:39:22 PM",APPENKSA8003110000004050351,DH18,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",CREP PROTECT,SHOE CARE,43.99
"Apr 29, 2023, 9:10:09 PM",APPENUAE8003110000004093922,DH13,Returning,United Arab Emirates,App,WOMEN,CHLOE,SANDALS,1542.86
"Apr 29, 2023, 7:30:14 PM",APPENKSA8003110000004093833,DH13,NEW,Saudi Arabia,App,WOMEN,BIRKENSTOCK,SANDALS,363.54
"Apr 29, 2023, 7:30:14 PM",APPENKSA8003110000004093833,DH13,NEW,Saudi Arabia,App,WOMEN,ADIDAS,SNEAKERS,493.38
"Apr 29, 2023, 7:30:14 PM",APPENKSA8003110000004093833,DH13,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2215.87
"Apr 29, 2023, 8:54:03 AM",APPENUAE80031000231588,DH48,Returning,United Arab Emirates,App,WOMEN,CHLOE,SNEAKERS,2057.14
"Apr 28, 2023, 10:09:27 PM",APPENKSA8003110000004083097,DH13,NEW,Saudi Arabia,App,WOMEN,SCHUTZ,SANDALS,605.9
"Apr 28, 2023, 7:27:30 PM",APPENKSA8003110000003996687,DH3,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,FLAT SHOES,467.41
"Apr 28, 2023, 5:46:50 PM",APPORKWT8003110000004091069,DH3,NEW,Kuwait,App,WOMEN,ONITSUKA TIGER,SNEAKERS,300.54
"Apr 28, 2023, 5:20:52 PM",APPORKSA8003110000004073636,BH7,NEW,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,467.41
"Apr 28, 2023, 5:00:28 PM",APPORKSA8003110000004090366,BH33,NEW,Saudi Arabia,App,MEN,NEW BALANCE,SNEAKERS,398.16
"Apr 28, 2023, 4:37:34 PM",APPENUAE8003110000004090418,DH13,NEW,United Arab Emirates,App,WOMEN,ON,SNEAKERS,677.14
"Apr 28, 2023, 4:37:34 PM",APPENUAE8003110000004090418,DH13,NEW,United Arab Emirates,App,WOMEN,PUMA,SNEAKERS,557.14
"Apr 28, 2023, 4:37:34 PM",APPENUAE8003110000004090418,DH13,NEW,United Arab Emirates,App,WOMEN,NEW BALANCE,SNEAKERS,1266.67
"Apr 28, 2023, 3:50:50 PM",APPENKSA8003110000004090719,DH48,NEW,Saudi Arabia,App,MEN,AMIRI,SNEAKERS,1064.66
"Apr 28, 2023, 3:24:43 PM",APPENKSA8003110000003922256,DH1,Returning,Saudi Arabia,App,GIRL,ASICS,SNEAKERS,201.18
"Apr 28, 2023, 3:24:43 PM",APPENKSA8003110000003922256,DH1,Returning,Saudi Arabia,App,WOMEN,ASICS,SNEAKERS,330.44
"Apr 28, 2023, 2:39:03 PM",APPORKSA80034000071029,BH7,NEW,Saudi Arabia,App,WOMEN,CHLOE,SANDALS,1514.76
"Apr 28, 2023, 11:21:03 AM",ORKWT80035000007651,DH48,NEW,Kuwait,Web,WOMEN,HAVAIANAS,SLIDES & FLIP FLOPS,128.8
"Apr 28, 2023, 4:35:03 AM",APPENKSA80033000072360,DH18,NEW,Saudi Arabia,App,MEN,GOLDEN GOOSE DELUXE BRAND,SNEAKERS,978.1
"Apr 28, 2023, 1:39:03 AM",ORKSA80033000072353,DH13,Returning,Saudi Arabia,Web,MEN,OFF-WHITE,SNEAKERS,740.06
"Apr 27, 2023, 11:31:30 PM",APPORKSA8003110000004070301,DH18,Returning,Saudi Arabia,App,WOMEN,KAT MACONIE,SANDALS,1286.77
"Apr 27, 2023, 9:22:55 PM",APPENKSA8003110000004086705,DH3,NEW,Saudi Arabia,App,WOMEN,NEW BALANCE,SNEAKERS,467.41
"Apr 27, 2023, 8:54:35 PM",APPENUAE8003110000004088911,DH26,NEW,United Arab Emirates,App,WOMEN,VEJA,SNEAKERS,497.14
"Apr 27, 2023, 6:38:25 PM",APPENKSA8003110000004087314,DH13,NEW,Saudi Arabia,App,WOMEN,AXEL ARIGATO,SNEAKERS,441.44
"Apr 27, 2023, 2:44:45 PM",APPENUAE8003110000003986445,DH5,NEW,United Arab Emirates,App,WOMEN,CONVERSE,SNEAKERS,368.57
"Apr 27, 2023, 2:26:09 PM",APPENUAE8003110000004058062,DH13,NEW,United Arab Emirates,App,WOMEN,MALONE SOULIERS,MULES,2185.71
"Apr 27, 2023, 1:18:03 PM",ORUAE80031000231274,DH26,NEW,United Arab Emirates,Web,MEN,AXEL ARIGATO,SNEAKERS,900
"Apr 27, 2023, 11:42:21 AM",APPENKSA8003110000004088078,DH13,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,SANDALS,216.39
"Apr 27, 2023, 11:36:32 AM",APPENKSA8003110000004087937,DH12,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,SANDALS,389.51
"Apr 27, 2023, 9:30:04 AM",APPORKSA80034000070895,DH18,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",CONVERSE,SNEAKERS,424.13
"Apr 27, 2023, 9:01:23 AM",APPORKSA8003110000004087744,DH18,Returning,Saudi Arabia,App,BABY,ADIDAS,SNEAKERS,249.28
"Apr 27, 2023, 9:01:23 AM",APPORKSA8003110000004087744,DH18,Returning,Saudi Arabia,App,BABY,MELISSA,SANDALS,280.44
"Apr 27, 2023, 9:01:23 AM",APPORKSA8003110000004087744,DH18,Returning,Saudi Arabia,App,MEN,HYUSTO,SLIPPERS,628.41
"Apr 27, 2023, 9:01:23 AM",APPORKSA8003110000004087744,DH18,Returning,Saudi Arabia,App,BABY,GOLDEN GOOSE DELUXE BRAND,SNEAKERS,373.93
"Apr 27, 2023, 2:34:33 AM",APPORKSA8003110000004087306,BH25,NEW,Saudi Arabia,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,2631.35
"Apr 27, 2023, 12:48:29 AM",APPENKSA8003110000004087143,DH18,NEW,Saudi Arabia,App,GIRL,NEW BALANCE,SNEAKERS,294.3
"Apr 26, 2023, 10:40:15 PM",APPORKSA8003110000004086892,BH33,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2709.25
"Apr 26, 2023, 8:18:31 PM",APPORKSA8003110000004055286,DH5,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,1826.36
"Apr 26, 2023, 6:15:03 PM",ORUAE80031000231155,DH13,NEW,United Arab Emirates,Web,"ADULT-UNISEX"", ""MEN"", ""WOMEN",CONVERSE,SNEAKERS,300
"Apr 26, 2023, 5:51:17 PM",APPENUAE8003110000004086206,DH13,Returning,United Arab Emirates,App,MEN,AXEL ARIGATO,SNEAKERS,900
"Apr 26, 2023, 5:15:24 PM",APPORKSA8003110000004086244,DH5,Returning,Saudi Arabia,App,MEN,VERSACE,LOAFERS,1161.19
"Apr 26, 2023, 4:15:03 PM",ORUAE80031000231134,DH13,NEW,United Arab Emirates,Web,WOMEN,CHLOE,SANDALS,1542.86
"Apr 26, 2023, 2:31:04 PM",ORKSA80033000072233,DH18,NEW,Saudi Arabia,Web,WOMEN,ADIDAS,SNEAKERS,709.77
"Apr 26, 2023, 10:27:54 AM",APPENKSA8003110000004085545,DH18,NEW,Saudi Arabia,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,2008.13
"Apr 26, 2023, 9:18:36 AM",APPENUAE8003110000004085343,DH48,Returning,United Arab Emirates,App,MEN,AXEL ARIGATO,SNEAKERS,900
"Apr 26, 2023, 5:22:03 AM",APPENKSA80033000072206,BH7,NEW,Saudi Arabia,App,WOMEN,BURBERRY,SANDALS,2241.84
"Apr 26, 2023, 2:51:48 AM",APPENKSA8003110000004047670,DH13,Returning,Saudi Arabia,App,WOMEN,ALEXANDER WANG,SANDALS,1584
"Apr 26, 2023, 1:15:05 AM",APPORKSA8003110000004082905,BH7,NEW,Saudi Arabia,App,WOMEN,SCHUTZ,SANDALS,216.39
"Apr 26, 2023, 12:38:05 AM",APPENKSA8003110000004002547,DH5,Returning,Saudi Arabia,App,GIRL,GOLDEN GOOSE DELUXE BRAND,SNEAKERS,581.67
"Apr 26, 2023, 12:00:27 AM",APPORKSA8003110000004082173,BH7,NEW,Saudi Arabia,App,WOMEN,ADIDAS,SNEAKERS,415.48
"Apr 25, 2023, 6:04:29 PM",APPORKSA8003110000004082298,BH7,NEW,Saudi Arabia,App,WOMEN,OFF-WHITE,SNEAKERS,969.44
"Apr 25, 2023, 6:04:29 PM",APPORKSA8003110000004082298,BH7,NEW,Saudi Arabia,App,WOMEN,BY FAR,MINI BAGS,874.23
"Apr 25, 2023, 5:49:31 PM",APPENKSA8003110000004083914,DH13,Returning,Saudi Arabia,App,WOMEN,OFF-WHITE,SNEAKERS,969.44
"Apr 25, 2023, 3:19:39 PM",ANDENKSA8003110000004064995,DH5,NEW,Saudi Arabia,App,MEN,AXEL ARIGATO,SNEAKERS,471.73
"Apr 25, 2023, 5:54:03 AM",APPORKSA80034000070688,BH7,Returning,Saudi Arabia,App,WOMEN,SCHUTZ,SANDALS,631.87
"Apr 25, 2023, 4:08:03 AM",ORKSA80033000072127,DH14,NEW,Saudi Arabia,Web,WOMEN,AXEL ARIGATO,SNEAKERS,441.44
"Apr 25, 2023, 3:52:08 AM",APPORKSA8003110000004082835,DH5,NEW,Saudi Arabia,App,WOMEN,ADIDAS,SNEAKERS,321.99
"Apr 25, 2023, 3:19:04 AM",APPORKSA80034000070671,DH1,Returning,Saudi Arabia,App,WOMEN,OFF-WHITE,SNEAKERS,1012.72
"Apr 25, 2023, 2:37:03 AM",APPENKSA80033000072120,BH33,Returning,Saudi Arabia,App,WOMEN,BIRKENSTOCK,SANDALS,233.71
"Apr 24, 2023, 9:38:20 PM",APPORKSA8003110000004039135,DH18,Returning,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,1860.99
"Apr 24, 2023, 12:07:36 AM",APPENUAE8003110000004052767,DH26,Returning,United Arab Emirates,App,WOMEN,SAM EDELMAN,MULES,471.43
"Apr 23, 2023, 8:04:44 PM",APPENKSA8003110000004080081,DH13,Returning,Saudi Arabia,App,WOMEN,MALONE SOULIERS,TOP-HANDLE BAGS,2544.49
"Apr 23, 2023, 8:04:44 PM",APPENKSA8003110000004080081,DH13,Returning,Saudi Arabia,App,WOMEN,ANDREA WAZEN,MULES,897.57
"Apr 23, 2023, 7:49:58 PM",APPENUAE8003110000004079975,DH26,NEW,United Arab Emirates,App,WOMEN,ANCIENT GREEK SANDALS,SANDALS,608.57
"Apr 23, 2023, 7:46:44 PM",APPENKSA8003110000004080054,DH13,Returning,Saudi Arabia,App,WOMEN,ANDREA WAZEN,MULES,767.43
"Apr 23, 2023, 4:57:04 PM",APPENKSA80033000072020,DH5,NEW,Saudi Arabia,App,WOMEN,AXEL ARIGATO,SNEAKERS,969.44
"Apr 23, 2023, 4:12:03 PM",ORUAE80031000230725,DH26,NEW,United Arab Emirates,Web,WOMEN,KANNA,ESPADRILLES,445.71
"Apr 23, 2023, 2:57:21 PM",APPENUAE8003110000004079428,DH26,NEW,United Arab Emirates,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,2040
"Apr 23, 2023, 12:10:22 PM",APPENUAE8003110000004079222,DH26,Returning,United Arab Emirates,App,WOMEN,CASTANER,ESPADRILLES,574.29
"Apr 23, 2023, 9:37:27 AM",APPORKSA8003110000004079276,DH5,NEW,Saudi Arabia,App,WOMEN,TORY BURCH,SANDALS,978.1
"Apr 23, 2023, 1:41:10 AM",APPENKSA8003110000004074931,DH13,NEW,Saudi Arabia,App,MEN,NIKE,SNEAKERS,285.79
"Apr 23, 2023, 1:41:10 AM",APPENKSA8003110000004074931,DH13,NEW,Saudi Arabia,App,MEN,LACOSTE,SLIDES & FLIP FLOPS,166.22
"Apr 23, 2023, 12:51:22 AM",APPENKSA8003110000004078739,DH5,NEW,Saudi Arabia,App,WOMEN,VEJA,SNEAKERS,553.97
"Apr 22, 2023, 11:10:40 PM",APPENUAE8003110000004078494,DH13,NEW,United Arab Emirates,App,WOMEN,MALONE SOULIERS,MULES,1602.86
"Apr 22, 2023, 10:28:04 PM",ORKSA80034000070571,BH7,Returning,Saudi Arabia,Web,MEN,LACOSTE,SLIDES & FLIP FLOPS,164.46
"Apr 22, 2023, 8:17:43 PM",APPENKSA8003110000004078329,DH13,Returning,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2942.95
"Apr 22, 2023, 3:52:49 PM",APPENUAE8003110000003953738,BH33,Returning,United Arab Emirates,App,UNISEX,VEJA,SNEAKERS,351.43
"Apr 21, 2023, 3:34:13 AM",APPORKSA8003110000004042317,DH5,NEW,Saudi Arabia,App,WOMEN,TORY BURCH,ESPADRILLES,1168.53
"Apr 21, 2023, 2:26:04 AM",APPENKSA8003110000004075059,DH5,NEW,Saudi Arabia,App,"MEN"", ""WOMEN"", ""ADULT-UNISEX",COMME DES GARCONS,SNEAKERS,476.07
"Apr 20, 2023, 9:50:04 PM",APPENKWT80035000007497,DH13,NEW,Kuwait,App,WOMEN,BOTTEGA VENETA,OTHER ACCESSORIES,1255.04
"Apr 20, 2023, 9:50:04 PM",APPENKWT80035000007497,DH13,NEW,Kuwait,App,WOMEN,BIRKENSTOCK,SANDALS,235.89
"Apr 20, 2023, 8:58:33 PM",APPENUAE8003110000004070129,DH13,Returning,United Arab Emirates,App,WOMEN,AQUAZZURA,MULES,3908.57
"Apr 20, 2023, 7:55:59 PM",APPORKSA8003110000004074932,DH24,NEW,Saudi Arabia,App,MEN,ADIDAS,SNEAKERS,519.34
"Apr 20, 2023, 7:55:59 PM",APPORKSA8003110000004074932,DH24,NEW,Saudi Arabia,App,MEN,LACOSTE,SNEAKERS,476.07
"Apr 20, 2023, 6:34:04 PM",APPENKSA80033000071887,BH33,Returning,Saudi Arabia,App,WOMEN,DOLCE & GABBANA,SLIDES & FLIP FLOPS,1177.18
"Apr 20, 2023, 5:09:05 PM",ANDENUAE8003110000004074384,DH27,NEW,United Arab Emirates,App,WOMEN,SCHUTZ,SANDALS,548.57
"Apr 20, 2023, 1:56:03 PM",APPENUAE8003110000004074072,DH13,Returning,United Arab Emirates,App,WOMEN,LOEFFLER RANDALL,CLUTCHES,831.43
"Apr 20, 2023, 1:02:15 PM",APPENUAE8003110000004006522,DH13,NEW,United Arab Emirates,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,1448.57
"Apr 20, 2023, 7:58:38 AM",APPENKSA8003110000004010482,DH5,NEW,Saudi Arabia,App,WOMEN,L\'AFSHAR,TOP-HANDLE BAGS,2588.07
"Apr 20, 2023, 4:13:51 AM",APPENKSA8003110000004068293,DH1,NEW,Saudi Arabia,App,"MEN"", ""WOMEN"", ""ADULT-UNISEX",COMME DES GARCONS,SNEAKERS,476.07
"Apr 20, 2023, 2:49:09 AM",APPENKSA8003110000004073037,DH1,Returning,Saudi Arabia,App,WOMEN,RENE CAOVILLA,SANDALS,2367.34
"Apr 20, 2023, 12:53:11 AM",APPORKSA8003110000004072835,BH7,NEW,Saudi Arabia,App,MEN,AXEL ARIGATO,SNEAKERS,523.67
"Apr 20, 2023, 12:27:09 AM",APPORKSA8003110000004069719,DH18,NEW,Saudi Arabia,App,MEN,OFF-WHITE,SNEAKERS,943.48
"Apr 19, 2023, 11:30:19 PM",APPENKSA8003110000003914152,DH1,NEW,Saudi Arabia,App,WOMEN,RENE CAOVILLA,SANDALS,2367.34
"Apr 19, 2023, 8:59:25 PM",APPENUAE8003110000004072030,DH13,NEW,United Arab Emirates,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,1817.14
"Apr 19, 2023, 7:56:18 PM",APPORKSA8003110000004071940,BH25,NEW,Saudi Arabia,App,WOMEN,CASTANER,ESPADRILLES,398.16
"Apr 19, 2023, 5:41:04 PM",ORUAE80031000230088,DH13,NEW,United Arab Emirates,Web,WOMEN,AQUAZZURA,PUMPS,3908.57
"Apr 19, 2023, 4:27:16 PM",APPENKWT8003110000004070284,DH13,Returning,Kuwait,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,2456.12
"Apr 19, 2023, 3:43:10 PM",APPORKSA8003110000004050256,BH24,Returning,Saudi Arabia,App,WOMEN,THEMOIRè,CLUTCHES,553.97
"Apr 19, 2023, 12:34:25 PM",APPENUAE8003110000004071079,DH13,NEW,United Arab Emirates,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,2040
"Apr 19, 2023, 10:41:55 AM",APPENKSA8003110000004032582,BH24,NEW,Saudi Arabia,App,MEN,OFF-WHITE,SNEAKERS,865.57
"Apr 19, 2023, 4:22:58 AM",APPORKWT8003110000004070336,DH5,NEW,Kuwait,App,WOMEN,ANDREA WAZEN,SANDALS,1692.14
"Apr 19, 2023, 3:29:04 AM",ORKSA80034000070334,BH7,NEW,Saudi Arabia,Web,WOMEN,MALONE SOULIERS,MULES,1826.36
"Apr 19, 2023, 3:13:04 AM",ORKSA80034000070327,BH7,Returning,Saudi Arabia,Web,WOMEN,MALONE SOULIERS,MULES,1826.36
"Apr 18, 2023, 10:14:00 PM",APPENUAE8003110000004069150,DH13,Returning,United Arab Emirates,App,WOMEN,VERSACE,SANDALS,1928.57
"Apr 18, 2023, 9:53:04 PM",APPENUAE80031000229846,DH3,Returning,United Arab Emirates,App,MEN,GUCCI,SLIDES & FLIP FLOPS,1619.05
"Apr 18, 2023, 9:53:04 PM",APPENUAE80031000229846,DH3,Returning,United Arab Emirates,App,MEN,BIRKENSTOCK,SANDALS,368.57
"Apr 18, 2023, 8:15:05 PM",APPENKSA80033000071709,BH50,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",CONVERSE,SNEAKERS,276.98
"Apr 18, 2023, 5:51:22 PM",ANDORKSA8003110000004068593,DH5,NEW,Saudi Arabia,App,MEN,BIRKENSTOCK,SANDALS,218.03
"Apr 18, 2023, 4:49:36 PM",APPENKSA8003110000004067383,BH7,NEW,Saudi Arabia,App,WOMEN,BIRKENSTOCK,SANDALS,718.4300000000001
"Apr 18, 2023, 4:49:36 PM",APPENKSA8003110000004067383,BH7,NEW,Saudi Arabia,App,UNISEX,BIRKENSTOCK,SANDALS,121.18
"Apr 18, 2023, 3:32:12 PM",APPENUAE8003110000004016203,DH1,NEW,United Arab Emirates,App,WOMEN,ANDREA WAZEN,SANDALS,1731.43
"Apr 18, 2023, 2:24:03 PM",ORKWT80035000007445,BH24,NEW,Kuwait,Web,WOMEN,BIRKENSTOCK,SANDALS,343.36
"Apr 18, 2023, 10:27:33 AM",APPENUAE8003110000004067721,DH13,NEW,United Arab Emirates,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,2040
"Apr 18, 2023, 7:55:04 AM",APPORKSA80034000070252,BH17,NEW,Saudi Arabia,App,MEN,,SUNGLASSES,828.02
"Apr 18, 2023, 6:40:48 AM",APPORUAE8003110000004067348,DH5,Returning,United Arab Emirates,App,BOY,BIRKENSTOCK,SANDALS,257.14
"Apr 18, 2023, 6:40:48 AM",APPORUAE8003110000004067348,DH5,Returning,United Arab Emirates,App,MEN,BIRKENSTOCK,SANDALS,394.28
"Apr 18, 2023, 3:46:04 AM",ORKSA80033000071675,DH13,NEW,Saudi Arabia,Web,WOMEN,AXEL ARIGATO,SNEAKERS,441.44
"Apr 18, 2023, 1:25:14 AM",APPORKSA8003110000004066038,BH11,Returning,Saudi Arabia,App,MEN,NEW BALANCE,SNEAKERS,424.13
"Apr 18, 2023, 1:16:05 AM",APPORKSA8003110000004041320,BH17,NEW,Saudi Arabia,App,MEN,NIKE,SNEAKERS,472.6
